RunId,iteration,Step,num_nodes,avg_node_degree,consol_levels,type_split,power_change,seed,dem_levels,Democracies,Autocracies,Grey,Democracy Level,Consolidation Level
1,0,86,50,10,0.5,0.5,0.1,42,0.1,7,9,34,0.40995874828530876,0.11607176362196331
1,0,87,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.40995874828530876,0.1036329288418799
1,0,88,50,10,0.5,0.5,0.1,42,0.1,8,10,32,0.41195874828530876,0.09763292884187989
1,0,89,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.41995874828530877,0.09763292884187989
1,0,90,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.42195874828530877,0.0916329288418799
1,0,91,50,10,0.5,0.5,0.1,42,0.1,9,8,33,0.4259587482853088,0.0876329288418799
1,0,92,50,10,0.5,0.5,0.1,42,0.1,9,8,33,0.4319587482853087,0.0856329288418799
1,0,93,50,10,0.5,0.5,0.1,42,0.1,9,8,33,0.43795874828530873,0.09163292884187989
1,0,94,50,10,0.5,0.5,0.1,42,0.1,9,8,33,0.44195874828530873,0.0856329288418799
1,0,95,50,10,0.5,0.5,0.1,42,0.1,9,8,33,0.4339587482853087,0.08163292884187989
1,0,96,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.4299587482853087,0.07475531955452402
1,0,97,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.4319587482853088,0.068
1,0,98,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.43595874828530873,0.06600000000000002
1,0,99,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.4339587482853087,0.06600000000000002
1,0,100,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.4339587482853087,0.06400000000000002
2,0,0,50,10,0.5,0.5,0.1,42,0.15,2,43,5,0.12253224641633241,0.49268161863566295
2,0,1,50,10,0.5,0.5,0.1,42,0.15,2,42,6,0.1461829342723127,0.5164755558238142
2,0,2,50,10,0.5,0.5,0.1,42,0.15,3,40,7,0.15726016532271664,0.5325476005438563
2,0,3,50,10,0.5,0.5,0.1,42,0.15,2,38,10,0.1624123602727058,0.540956460964906
2,0,4,50,10,0.5,0.5,0.1,42,0.15,2,37,11,0.1884019422002475,0.5530700815991254
2,0,5,50,10,0.5,0.5,0.1,42,0.15,2,34,14,0.2159681611979854,0.5552829524966574
2,0,6,50,10,0.5,0.5,0.1,42,0.15,2,35,13,0.225032949194847,0.5532829524966574
2,0,7,50,10,0.5,0.5,0.1,42,0.15,3,30,17,0.23694679925864623,0.5563412878284223
2,0,8,50,10,0.5,0.5,0.1,42,0.15,4,34,12,0.23094679925864622,0.5403412878284223
2,0,9,50,10,0.5,0.5,0.1,42,0.15,4,33,13,0.23694530223726917,0.5368299492436889
2,0,10,50,10,0.5,0.5,0.1,42,0.15,4,30,16,0.24294530223726918,0.5390001138424836
2,0,11,50,10,0.5,0.5,0.1,42,0.15,5,27,18,0.27193272529935636,0.5350001138424836
2,0,12,50,10,0.5,0.5,0.1,42,0.15,5,28,17,0.28193272529935637,0.5181622395890646
2,0,13,50,10,0.5,0.5,0.1,42,0.15,5,28,17,0.2879327252993564,0.4941622395890646
2,0,14,50,10,0.5,0.5,0.1,42,0.15,6,28,16,0.28593272529935637,0.4918564983562852
2,0,15,50,10,0.5,0.5,0.1,42,0.15,6,30,14,0.29489582104475065,0.4898564983562852
